Network,R0,Epidemic_size(%),SD,SE,Epidemic_duration,SD,SE
45,2,52.5765606596,24.2561911167,1.441880897,21.5088339223,10.3105023672,0.6128957482
46,2,59.7281553398,26.7908817175,1.5240800113,22.5631067961,10.0077671159,0.5693219798
50,2,73.4394341291,29.0261906795,1.3916993213,17.4413793103,9.001309633,0.4315797634
51,2,79.675,28.2459178467,1.2631958478,13.846,7.3074129485,0.3267974419
52,2,86.375,22.4231325867,1.0027929746,13.302,5.8973550003,0.2637377334
53,2,83.725,22.9938714661,1.0283171933,17.146,6.5906512577,0.2947428846
54,2,92.6769230769,16.3788288807,0.7324834954,16.988,5.8658209997,0.26232749
55,2,59.1887417219,27.7052792917,1.5942596744,24.8907284768,11.7399236828,0.6755566948
56,2,42.8592702904,22.2840051127,1.12122998,14.9088607595,7.9110112313,0.3980461735
57,2,37.9755605946,15.7453665022,1.2986559412,39.9319727891,13.7971996882,1.1379738506
58,2,52.17,25.0113194374,1.5818547342,27.412,12.1297261305,0.7671512393
59,2,49.5223240398,20.8016994116,1.3929848238,28.7802690583,12.119404665,0.811575364
60,2,55.3085553997,21.7627580508,1.4349937706,36.4608695652,14.1555255498,0.9333877138
62,2,50.0869565217,23.135228881,1.3925771326,21.2826086957,10.4006613017,0.6260462417
63,2,53.347127556,24.5871464084,1.3831350471,21.3449367089,9.749294343,0.5484406554
65,2,72.7494998889,27.9821691312,1.3836292143,16.5452322738,8.4427329037,0.4174662743
66,2,53.4435483871,21.4841358479,1.5191578146,34.175,13.2202259814,0.934811144
67,2,64.6666666667,27.5146906408,1.3425794302,17.1523809524,8.4275974686,0.4112246492
68,2,54.8417508418,23.2162692788,1.3471445787,21.8888888889,9.8095214746,0.5692061681
69,2,50.7805942589,21.6607644836,1.3459344159,21.2123552124,9.4115103403,0.5848027978
3,2.1,56.0303893637,20.7053640354,1.3535519904,43.5683760684,14.0577876314,0.9189863263
4,2.1,59.3859202714,17.2049768511,1.1469984567,50.6888888889,13.1767846731,0.8784523115
5,2.1,60.6727688787,18.9440964906,1.3743492084,49.6631578947,14.0597301212,1.0200000286
6,2.1,58.0524344569,24.1349236001,1.4770333375,27.7490636704,11.3902822215,0.6970739516
7,2.1,60.4642166344,22.0006208529,1.4351622607,38.0425531915,13.9072267251,0.9072074411
8,2.1,61.3676212741,17.810196647,1.1692966951,49.0905172414,14.1846048068,0.9312649294
9,2.1,53.8608678144,21.353305239,1.4049443375,29.3246753247,11.8553053772,0.7800218267
10,2.1,48.7123745819,25.7482839779,1.4890617097,17.5451505017,9.0083833991,0.5209682633
11,2.1,19.6668735775,9.9168203733,0.7412179556,26.5698324022,9.6224473057,0.7192154794
12,2.1,20.3956950963,9.2548392312,0.716160961,32.2155688623,12.4574099635,0.9639833247
13,2.1,18.9376961004,7.1666450614,0.7471743979,33.5543478261,10.2144017365,1.0649249965
15,2.1,45.5720671741,19.724007788,1.2070896736,30.0561797753,10.0739135999,0.6165135002
16,2.1,23.6985948545,3.7960591101,0.4166716191,50.3734939759,9.7594079953,1.0712341965
17,2.1,38.9171658934,12.3176845855,1.0091040399,45.1476510067,14.2811537889,1.1699577046
18,2.1,72.2888127854,26.4045716596,1.2616592363,19.0091324201,6.9941207323,0.3341920155
20,2.1,67.725,32.2956943725,1.4443073599,12.298,7.2438384852,0.3239543054
21,2.1,85.3714285714,22.5308133679,1.0076086056,12.488,6.1264880641,0.2739848755
22,2.1,90.425,18.7551826171,0.8387572652,13.674,6.3387478259,0.2834774206
24,2.1,66.3111111111,33.4349857426,1.4952580189,12.978,7.9820746677,0.3569692312
26,2.1,53.4253850239,23.3903614852,1.4261355098,26.4832713755,11.7967884737,0.7192628876
27,2.1,61.7072197846,24.9460925249,1.3795220688,22.3241590214,10.3130864795,0.5703149855
28,2.1,55.8396946565,29.7668164358,1.5015372621,19.1577608142,10.329214335,0.5210399387
29,2.1,47.7512254902,21.3919756992,1.2970790492,32.6727941176,12.4055073569,0.7521943702
30,2.1,89.9,18.9059367513,0.8454991951,11.896,5.9171939296,0.2646249573
31,2.1,69.3174603175,27.5692444603,1.345241384,18.0523809524,8.9430536517,0.4363763356
33,2.1,64.1847041847,26.8673771308,1.5138052064,22.2603174603,10.2478265552,0.5773996143
34,2.1,68.984962406,26.6613151897,1.3347352226,15.6917293233,8.27792346,0.4144145153
35,2.1,63.7205387205,27.4866851583,1.3812579,17.0707070707,8.5478481257,0.4295455303
36,2.1,88.75,23.5119650391,1.0514870422,14.4,6.9397406292,0.3103546359
37,2.1,54.0306462358,29.1649969675,1.4674502541,17.2455696203,9.4433929414,0.4751486649
38,2.1,62.9650041334,31.9844984995,1.6364693065,19.6178010471,10.3938411779,0.5317951777
39,2.1,59.7883597884,31.9768269534,1.6447105067,18.9126984127,11.0125132107,0.56642256
40,2.1,61.7923865711,24.9760736206,1.3565141139,20.2477876106,8.4405234499,0.4584263068
41,2.1,65.7977386935,29.5671173698,1.4820656757,18.1608040201,9.1233463488,0.4573120302
42,2.1,66.8927648579,31.0553155204,1.578630406,18.6744186047,10.1865007627,0.5178089343
43,2.1,65.1632047478,28.412812326,1.5477445103,23.9495548961,10.5538245185,0.5749034546
44,2.1,67.123795404,29.6756990602,1.4377923175,19.3145539906,9.5521609488,0.4628037102
45,2.1,56.4548022599,22.6158834263,1.3167476408,22.6338983051,10.4363220057,0.6076261591
46,2.1,60.7217125382,26.4428109375,1.4622907862,22.3058103976,10.5554338312,0.5837168247
50,2.1,75.7613096286,27.9805454306,1.3384910068,17.2723112128,8.5351065254,0.4082895151
51,2.1,80.15,28.9240816622,1.2935242557,13.242,7.1366263739,0.319159634
52,2.1,86.1,22.9791209579,1.0276575305,13.666,6.4555746452,0.2887020748
54,2.1,93.6,14.9313537713,0.6677504406,17.282,6.3025769333,0.2818598091
55,2.1,57.6342281879,28.4403144668,1.647503182,23.4093959732,11.6232891779,0.6733190636
56,2.1,46.7564595932,22.9534882578,1.1094987325,15.6214953271,8.2454578608,0.3985592491
57,2.1,39.5322270322,15.8792423782,1.279585816,39.9350649351,13.6950438114,1.1035780797
58,2.1,56.3541666667,23.8518921769,1.4054862252,29.8888888889,12.4533078555,0.7338182027
59,2.1,52.8479946073,22.1924399851,1.3816409642,30.3914728682,12.0312031721,0.7490299923
60,2.1,57.0530344451,21.4519074561,1.3964002351,35.7372881356,13.0802140436,0.8514494109
62,2.1,54.323943662,23.6323212952,1.4023202727,21.5457746479,10.1211681898,0.6005808384
63,2.1,58.6051606621,23.6452250412,1.3301478304,22.6044303797,9.6491545175,0.5428073501
65,2.1,73.8945005612,28.0630837777,1.3944658441,15.849382716,7.8293232203,0.3890421986
66,2.1,52.9781823049,20.9250513953,1.3479010514,34.1286307054,12.4781988221,0.8037914457
67,2.1,66.0235294118,28.4226637101,1.3787017016,17.3011764706,8.3968410603,0.407306619
68,2.1,55.6291390728,24.3369329052,1.4004331204,21.5,9.7174486336,0.5591763336
69,2.1,52.0034100597,21.7327774345,1.2423801937,20.8594771242,9.2058800328,0.5262651335
3,2.25,64.9740649741,17.5299269527,1.1765316622,45.7702702703,13.1051334045,0.8795589639
4,2.25,66.4440203562,17.5721520559,1.1342775378,51.2625,13.7162407538,0.8853795335
5,2.25,66.0330578512,17.5438931486,1.1277641649,48.3140495868,13.6478939482,0.8773198509
6,2.25,61.7069831127,25.2063417616,1.4247466733,26.7667731629,11.0771293096,0.6261163672
7,2.25,64.4176136364,22.1526023061,1.3845376441,38.48828125,13.0234111381,0.8139631961
8,2.25,65.8381996867,15.4682591223,1.002658316,51.731092437,14.5661040159,0.9441802861
9,2.25,57.9012581014,21.79679738,1.3953969645,29.9385245902,11.9297942675,0.7637268181
10,2.25,54.0634441088,25.7257008615,1.4140124016,19.0725075529,9.9312226711,0.545869366
11,2.25,23.7729234088,11.1938087131,0.7799096086,27.8737864078,10.2338479051,0.7130259699
12,2.25,22.8638795045,10.1929183785,0.7356105212,31.7552083333,10.3786376132,0.7490136525
13,2.25,20.9559512652,7.3345005505,0.6993171886,34.6454545455,10.3884431974,0.9904991949
15,2.25,48.4981299673,19.3045386278,1.1619966756,30.8442028986,10.7001795875,0.6440751239
16,2.25,24.9091085365,4.1267989796,0.416869649,47.0204081633,10.7465985049,1.0855703825
17,2.25,42.7136621767,11.1125926831,0.9292816842,44.8671328671,13.4950069825,1.1285091764
18,2.25,76.6684704185,25.2727723021,1.175795779,18.7012987013,6.8475639838,0.3185775083
20,2.25,75.45,29.7875393411,1.332139257,13.112,6.8614470777,0.3068532418
21,2.25,89.3714285714,19.1368007477,0.8558237469,12.886,5.6636564161,0.253286415
22,2.25,91.4,18.1429049493,0.8113753755,13.524,5.5390815123,0.2477152559
24,2.25,68.4666666667,32.2944707265,1.4442526368,12.424,7.3324091539,0.3279153061
26,2.25,58.1483325037,23.8530286471,1.407999762,27.031358885,10.6435300021,0.628267711
27,2.25,65.4045493809,23.7751440956,1.368105807,22.6523178808,9.8172866488,0.5649213658
28,2.25,61.0026737968,29.7807943946,1.539928218,19.7967914439,10.6188909647,0.5490897799
3,2.55,70.7544191919,18.1213744245,1.1325859015,45.0234375,12.9055855421,0.8065990964
4,2.55,75.3918055772,13.8594035864,0.8854448156,49.7306122449,11.574465282,0.7394654621
5,2.55,75.5523349436,12.7304841411,0.7747525924,47.5333333333,11.3804901281,0.6925945732
6,2.55,69.2743039708,23.3515993031,1.3199104312,28.5878594249,10.7382202144,0.6069600925
7,2.55,71.3696100793,19.6159669975,1.1743772257,37.3046594982,11.0026233338,0.658709829
8,2.55,72.6496768687,15.1390828041,0.9079818481,48.1870503597,12.7415190275,0.7641855285
9,2.55,64.2397137746,18.168559378,1.1267662202,30.3192307692,10.5674580027,0.6553659243
10,2.55,58.489010989,25.8359658614,1.3541725627,18.8269230769,8.7178130376,0.4569375608
11,2.55,26.8246187364,13.2184027298,0.801483392,28.1764705882,9.6675490788,0.5861812646
12,2.55,27.7975343765,13.8778174084,0.9190809101,33.3859649123,11.3909850258,0.7543864123
13,2.55,23.0427312117,9.0411197783,0.7696312257,34.5652173913,10.3915772204,0.8845897974
15,2.55,55.8376376571,20.8483998571,1.1459316934,30.8096676737,9.672743195,0.5316620491
16,2.55,28.3212169198,4.2420570193,0.4263427719,49.7272727273,11.7334178559,1.1792528647
17,2.55,48.5483332715,10.6948818595,0.7949443081,45.1104972376,11.5106940561,0.8555831511
20,2.55,80.925,27.9097989065,1.2481641519,13.328,6.7138972289,0.300254612
24,2.55,72.0888888889,33.0017882044,1.4758848361,13.304,7.5780989701,0.3389028887
26,2.55,65.7243460765,23.7628629507,1.4100664948,27.75,10.8308456877,0.6426924502
27,2.55,70.2664796634,23.7442363177,1.2858224867,22.4838709677,9.1146431267,0.4935855983
28,2.55,66.3965087282,29.1448337522,1.4554235438,19.5760598504,9.5225065036,0.4755312821
3,2.7,75.4349951124,15.4391492247,0.8768847513,44.8161290323,11.9161748781,0.6767932541
4,2.7,77.5418787108,11.4692877557,0.6758342623,49.6388888889,12.3533683616,0.7279292116
5,2.7,77.1105072464,13.9929176836,0.8245405819,47.4479166667,11.7048806816,0.6897167086
6,2.7,70.961038961,23.7869140976,1.3094265253,26.7818181818,10.0278839892,0.5520168456
7,2.7,75.0459870268,19.6359865446,1.1098915809,37.8370607029,11.0445930414,0.6242773086
8,2.7,78.5454545455,7.9596204109,0.4799831705,47.1818181818,10.4116908226,0.6278485798
9,2.7,66.4973410588,18.3341459338,1.071092242,30.1638225256,10.0812630782,0.5889536776
10,2.7,60.4054054054,25.7608119096,1.3392408401,19.3918918919,9.2686883056,0.4818561603
11,2.7,28.817016317,14.2654550812,0.8435340424,27.7027972028,9.365114884,0.5537708521
12,2.7,29.8841698842,15.5627194909,0.994265677,32.387755102,11.2913481897,0.7213777746
13,2.7,24.0674789128,9.378751134,0.7301347855,33.7212121212,9.589506815,0.7465420931
15,2.7,59.9819202588,21.812428307,1.1846884866,30.8790560472,9.4040789019,0.5107594553
16,2.7,29.5345984182,4.6104756778,0.4833091743,48.1208791209,10.2000163379,1.0692522461
17,2.7,52.0402054384,10.5918141573,0.7257391477,45.0845070423,10.9081695863,0.7474154645
20,2.7,85.65,24.3865229174,1.0905984596,13.808,6.6623671469,0.2979501166
24,2.7,77.2,31.1612611672,1.3935739647,13.732,7.4562843293,0.3334551724
26,2.7,68.7296416938,21.5407694826,1.2293966502,27.7589576547,9.9762197488,0.5693729349
27,2.7,72.4968944099,23.7718798644,1.270660427,23.0428571429,9.4663852119,0.5059995736
28,2.7,68.6097560976,29.7308069253,1.4682998966,19.9243902439,9.4737964803,0.4678774588
29,2.7,61.5894039735,23.8235617662,1.3708919309,32.9006622517,12.2026242791,0.7021821222
31,2.7,79.5584988962,27.4248602106,1.2885323355,18.0684326711,7.9674944734,0.3743455457
33,2.7,76.6578249337,22.9254690486,1.1807217268,23.8275862069,8.9918609091,0.4631043979
34,2.7,82.8299776286,23.3496039186,1.1043983686,16.9463087248,7.6744020032,0.3629867591
35,2.7,74.0148148148,25.8720455991,1.2196199258,17.7222222222,7.7333732438,0.3645547108
36,2.7,98,10.3862890389,0.4644889665,14.332,5.9226494071,0.2648689336
37,2.7,73.4449760766,27.2895104911,1.3009763666,19.9522727273,8.4745605581,0.4040088226
38,2.7,72.4590573822,31.9447781534,1.5568932241,19.8527315914,10.129197392,0.4936668744
39,2.7,76.5655013446,29.0508805012,1.4329742587,20.9075425791,9.6405579058,0.4755336527
40,2.7,78.38924488,21.2117089064,1.0895722996,21.4116094987,7.3813908705,0.379156581
41,2.7,76.1485680191,28.9419915733,1.4139088123,19.2100238663,9.1968031568,0.4492932352
42,2.7,78.9732142857,29.0558016566,1.4177779478,19.6428571429,9.173256753,0.4476090967
43,2.7,77.7777777778,27.0587879896,1.3754754944,23.8087855297,9.6876076477,0.4924487721
44,2.7,81.978021978,25.764183095,1.2078435334,19.8967032967,8.0741270484,0.3785209144
45,2.7,67.8412462908,23.07792109,1.2571344669,22.8872403561,9.3004124113,0.5066257464
46,2.7,76.8465608466,25.023222047,1.2870556629,23.6349206349,9.3057442361,0.4786358365
50,2.7,90.9149797571,19.3331025388,0.8870635814,17.5915789474,6.5381095474,0.29998904
51,2.7,95.575,13.4668806707,0.6022572125,14.212,5.6832258445,0.2541615864
55,2.7,73.2,26.9629022035,1.3923582827,24.7546666667,10.4398504885,0.5391115611
56,2.7,59.1951813405,27.2652139125,1.2726312009,16.51416122,7.5243479805,0.3512064874
57,2.7,55.2538029101,15.8153588796,1.0567081139,42.28125,12.8263263812,0.8569949795
58,2.7,70.1213592233,22.4095953666,1.2748373391,28.6084142395,10.1572774496,0.5778273255
59,2.7,65.2037617555,22.3447028262,1.2510631772,29.6865203762,10.3655221902,0.5803578246
60,2.7,75.069124424,17.8946948368,1.0082518319,37.2,11.2012470961,0.6311187761
62,2.7,69.1204819277,19.5749394683,1.0743143725,23.2198795181,8.2602526281,0.4533402585
63,2.7,70.9425190194,22.2593088659,1.166704798,22.9615384615,8.5772926545,0.4495722915
65,2.7,85.4789505796,23.6746485927,1.1197724541,16.7874720358,7.024535117,0.3322491101
66,2.7,72.6117622653,18.5673485211,1.0528577419,34.9646302251,9.8982948501,0.5612808072
67,2.7,83.0911680912,22.9338668498,1.0601183701,18.1602564103,7.3782106975,0.3410579101
68,2.7,70.0693641618,22.7663639464,1.2239273083,22.3526011561,8.2994850907,0.4461830827
69,2.7,55.9375,23.4657045165,1.311772761,18.965625,8.3853707944,0.4687564778
3,2.85,78.3939393939,15.0240847805,0.8674159392,44.55,11.8580844434,0.6846268245
4,2.85,79.8099960996,12.7903887528,0.7726956428,47.4452554745,10.8482698732,0.6553679505
5,2.85,78.9115646259,14.9680741781,0.8729558135,46.1972789116,11.3910929852,0.664342034
6,2.85,76.0085287846,21.8756193851,1.1951927634,27.7731343284,9.1763417757,0.5013571087
7,2.85,79.310966811,17.3849768498,0.9484282425,38.1636904762,10.9541790547,0.5975994606
8,2.85,79.9539301558,10.5529777449,0.611317587,46.5234899329,11.1563530476,0.6462701799
9,2.85,69.4158075601,16.0110525206,0.938584521,30.412371134,9.2596221828,0.5428086655
10,2.85,63.1586402266,25.4841569485,1.3563848128,19.6033994334,9.1063088551,0.4846799153
11,2.85,32.537037037,16.3854987077,0.946017209,29.3266666667,10.784863879,0.6226644064
12,2.85,32.2724039829,16.5312070933,1.0135933398,33.4060150376,11.3243616521,0.6943411623
13,2.85,25.164268721,10.9665715735,0.8128963685,35.3571428571,11.9388979451,0.8849699944
15,2.85,62.2616788651,21.8750726493,1.1577516163,30.1232492997,8.8635117432,0.469106787
16,2.85,30.9932260051,4.2094689389,0.4050563375,50.8611111111,12.1574990829,1.1698558947
17,2.85,53.2052765564,11.8600038351,0.8324090831,44.236453202,11.3477608404,0.796456673
20,2.85,88.5,22.6301789653,1.0120523702,13.648,6.5681120575,0.2937349009
24,2.85,78.2444444444,31.0480233362,1.3885098149,13.794,7.1846756364,0.3213084624
26,2.85,71.4107142857,20.5622421825,1.1494642822,26.74375,8.8283965666,0.4935223714
27,2.85,74.8088867654,22.6992319506,1.189763033,23.1620879121,8.9297374556,0.4680454185
28,2.85,72.6172839506,29.1261911328,1.4472920733,20.0024691358,9.2454857227,0.4594118791
3,3,81.4179531161,12.1357719492,0.6805402978,43.2389937107,10.6025742214,0.5945628385
4,3,83.2972174341,8.3065338964,0.4717794228,46.264516129,9.935324674,0.5642885226
5,3,83.7643393287,9.2955209216,0.5305234008,46.5342019544,10.7394961758,0.6129354215
6,3,77.8266178266,21.7165013093,1.1591410873,27.8290598291,9.4156539944,0.5025704303
7,3,80.6170255183,16.0395520608,0.9199314017,37.375,10.5092769169,0.6027483691
8,3,82.5847457627,8.023929129,0.4485512745,45.6625,9.2201460807,0.515421835
9,3,72.5628376791,13.0330111482,0.7562520102,30.3501683502,8.4254669448,0.4888951787
10,3,66.3427109974,23.8103158846,1.2041394318,19.5268542199,8.5614176514,0.4329695009
11,3,34.4999433684,17.6840017535,0.9779275315,28.4464831804,10.118383889,0.5595479076
12,3,36.5483615484,17.5949003471,1.0648918125,34.5091575092,10.6846620935,0.6466651676
13,3,27.2981099656,11.7755389715,0.8012239424,33.5416666667,9.7761105744,0.6651800716
15,3,67.9126606164,21.1166800067,1.1144957446,30.2701949861,8.4798287755,0.4475482454
16,3,32.320482368,4.100629848,0.3596490292,48.2538461538,10.9300654783,0.9586301579
17,3,56.2051100907,10.1028884375,0.6690801318,44.3070175439,10.3831232777,0.6876391374
20,3,87.3,24.0823586885,1.0769958217,13.152,5.7072669466,0.2552367372
24,3,85.5555555556,24.0215952226,1.0742783969,14.528,6.5599707316,0.2933708097
26,3,74.7619047619,18.9820299314,1.035554631,27.8214285714,8.5019755607,0.4638207924
27,3,76.5498652291,22.8091793362,1.1841935876,22.9380053908,8.7793518669,0.4558012382
28,3,74.4138755981,27.3612812524,1.3382840114,20.0071770335,8.8023184295,0.4305354676
29,3,70.5640243902,20.9576445634,1.157192336,34.3384146341,11.0954060994,0.612641314
31,3,82.7213822894,26.8243158803,1.2466316799,18.2872570194,8.2651516492,0.384114172
33,3,79.7771099424,22.6681012373,1.1897667592,22.7465564738,8.93328243,0.4688757287
34,3,87.2872340426,21.2187526379,0.9787480752,16.5574468085,6.7785564484,0.3126714935
35,3,79.2740740741,23.8713929615,1.125308256,17.7333333333,7.3263603212,0.3453679376
36,3,99.6,4.2385138905,0.1895521037,14.282,5.7095075094,0.2553369382
37,3,80.3657250029,24.6643865659,1.1639843682,19.7349665924,7.7648429634,0.3664455958
38,3,82.5634674923,26.1995934073,1.2708669525,21.4211764706,8.4226039584,0.4085563031
39,3,80.1264130303,27.158348674,1.3051469462,20.7459584296,8.9365295209,0.4294622016
40,3,84.4884488449,16.9839598196,0.8449835829,20.7995049505,6.4487238551,0.3208360033
41,3,80.4360465116,26.6816445171,1.2867031552,18.9372093023,8.0696538428,0.3891532643
42,3,81.1783256881,29.0093239787,1.3892946512,19.128440367,9.1135557039,0.4364601602
43,3,84.1148325359,23.2100089797,1.1352386475,24.3779904306,9.1487282448,0.4474789255
44,3,87.4414887544,22.3797794573,1.042330245,20.2798264642,7.7396494994,0.3604714146
45,3,70.4831932773,22.6608343161,1.1993385337,21.7871148459,8.4329320984,0.4463180957
46,3,80.6925064599,23.2966715452,1.1842363681,23.0671834625,8.2242870351,0.418064005
50,3,94.861221253,14.143233959,0.6422111719,17.2494845361,5.8547385639,0.2658499835
51,3,98.75,6.5907131632,0.2947456531,14.532,5.9178523131,0.2646544011
55,3,79.3970315399,23.7575060844,1.2107946251,25.3896103896,9.3502633398,0.476533545
56,3,66.4656657642,27.2052183637,1.2443377246,16.809623431,7.2748888519,0.3327456711
57,3,59.6016184251,14.2045088286,0.9207415514,40.7773109244,11.1587470832,0.7233141409
58,3,74.7720364742,22.998638967,1.2679560106,29.3495440729,10.4847265426,0.5780416858
59,3,71.3340534702,19.8344736055,1.1053319998,30.4037267081,9.7918579956,0.5456789122
60,3,80.6025763867,15.4470391219,0.887409211,36.204620462,10.4630914304,0.6010888972
62,3,71.2705882353,20.0102257595,1.0852068588,22.7,8.3097037535,0.4506569599
63,3,76.220124523,20.3701497692,1.0408660303,21.9869451697,7.636817295,0.3902231349
65,3,86.8484848485,24.4732195607,1.1536786339,16.2,7.1724782638,0.3381138679
66,3,78.8578901482,14.4673716198,0.7928070811,34.3393393393,9.156079825,0.5017500836
67,3,86.9367448472,20.6095923669,0.9516625532,18.0746268657,6.8178225081,0.3148177926
68,3,76.4304461942,18.746646722,0.9604198056,23.1522309711,7.8186751675,0.4005628631
69,3,62.1595795509,22.6951240938,1.1895477228,20.8489010989,8.8898462824,0.4659545529
3,3.15,84.6202993793,10.3469002252,0.5678599232,42.5331325301,9.823232166,0.5391199047
4,3.15,85.5790478104,8.3822575238,0.4807554403,45.6315789474,9.0979206781,0.5218015373
5,3.15,85.7692307692,6.9248068434,0.3920399877,44.0032051282,9.5965065751,0.5432952001
6,3.15,82.7542540562,16.4526204158,0.8659273903,28.5595567867,8.2285513225,0.4330816486
7,3.15,84.9422564406,9.7151148372,0.5544708905,37.4788273616,9.1407047494,0.5216875752
8,3.15,84.4606367812,7.2633049517,0.4053981498,44.9003115265,10.168182304,0.567532593
9,3.15,73.1772975398,14.8115935223,0.8398884145,29.4823151125,8.6276406057,0.4892286153
10,3.15,66.1772151899,25.4193983006,1.2789887322,18.9873417722,8.3537207217,0.4203213054
11,3.15,35.3736970503,18.9285768097,1.0357256417,27.8113772455,9.7478873447,0.5333806644
12,3.15,37.897591469,19.1355049838,1.1160053138,33.5204081633,11.6553945863,0.6797564164
13,3.15,29.6688258371,14.1014680524,0.9380157018,33.8318584071,11.1378352664,0.7408777813
15,3.15,71.7674917344,20.4649623806,1.0771032832,31.0138504155,8.9959872168,0.4734730114
16,3.15,34.4953833515,4.7091234173,0.4083327863,48.9022556391,10.0845036049,0.8744373614
17,3.15,57.5099301466,11.2215270118,0.7169170631,43.4163265306,10.3441859237,0.6608657971
20,3.15,92.65,18.55,0.8295812197,13.83,5.9445016612,0.2658461961
24,3.15,84.6222222222,27.0083297622,1.2078492261,14.384,6.6810585988,0.2987860238
26,3.15,74.506122449,20.5798832642,1.1000410319,27.8171428571,9.6918665669,0.518052059
27,3.15,78.9369390372,21.3533567256,1.1056349012,22.0294906166,8.1715316331,0.4231058698
28,3.15,76.4014251781,28.0998879612,1.3695047421,20.4916864608,8.9111770142,0.4343041935
3,3.3,85.8979011674,9.9989542882,0.5471184364,40.4251497006,8.3751179708,0.4582660663
4,3.3,86.9532784643,7.0394983734,0.4017653931,45.4234527687,9.2822114804,0.5297637909
5,3.3,86.8503538928,8.7131865798,0.4697835362,44,9.8041875249,0.5286063649
6,3.3,83.9566613162,16.1143287526,0.8540577158,28.0674157303,8.1493058267,0.431912345
7,3.3,84.668644906,14.7018176755,0.8008590398,36.5786350148,9.9714973878,0.5431820745
8,3.3,86.0984868738,7.1473559733,0.4014355054,43.0977917981,8.7916594498,0.4937887896
9,3.3,75.1962910342,13.827808247,0.7841030695,30.1607717042,8.8909002606,0.5041567008
10,3.3,71.4910025707,24.1213309747,1.2230000284,20.0334190231,8.1585455305,0.4136546787
11,3.3,37.6802572881,21.042680798,1.1136967678,27.9131652661,10.0645407614,0.5326719833
12,3.3,44.0228690229,20.5461210947,1.1631950528,34.5288461538,10.3359809033,0.5851596901
13,3.3,30.4597701149,14.2018961767,0.8790753044,33.6360153257,9.4897447079,0.5874004509
15,3.3,73.6290322581,19.0648281785,0.9780050499,29.9394736842,7.9880845301,0.4097800901
16,3.3,35.7023958704,3.6265924214,0.3218080392,47.7952755906,9.7418155293,0.8644463423
17,3.3,60.9913547947,10.9291763416,0.7114287829,45.5296610169,10.9685205136,0.7139898704
20,3.3,91.6,19.6707905281,0.8797044958,13.426,5.7682340452,0.2579632687
24,3.3,87.6888888889,24.078923728,1.0768422056,14.09,6.327550869,0.2829766775
26,3.3,79.1092436975,18.0774331149,0.9803864604,27.9529411765,9.1270843,0.4949856439
27,3.3,80.9931692508,20.5332187158,1.0253800109,23.0698254364,7.8778145646,0.3933992861
28,3.3,78.0424528302,27.9856447302,1.3591030538,19.6768867925,8.1972633334,0.3980942993
29,3.3,72.7466666667,23.2744552389,1.2018877004,32.5093333333,10.2499063194,0.5293028863
31,3.3,87.9514632405,22.6123025397,1.0463725719,18.3683083512,7.4622032563,0.3453095853
33,3.3,84.1844596082,20.7192076883,1.0195255594,23.196125908,8.2961401512,0.4082263692
34,3.3,90.8963585434,18.6258055127,0.853712396,15.7584033613,6.047642847,0.2771932554
35,3.3,83.2904148784,22.2751696791,1.0318773094,17.9849785408,6.7577478741,0.3130466252
37,3.3,84.004576659,23.4572081666,1.0936979702,19.3,7.0146740604,0.3270608645
38,3.3,83.2006653202,27.731539287,1.3175651934,20.7178329571,8.8212406696,0.4191097922
39,3.3,83.1789942562,27.5837457762,1.3017574475,20.4966592428,8.7063252982,0.4108768943
40,3.3,86.380515509,18.6314094458,0.8922826849,20.5366972477,6.9315812373,0.3319625354
41,3.3,83.8376696833,27.0759172475,1.2878700494,18.9751131222,8.1707909092,0.3886448904
42,3.3,85.492081448,26.3700861171,1.2542970863,19.1221719457,8.0222262957,0.3815783924
43,3.3,89.3846153846,20.2372028378,0.9922105016,24.6754807692,8.1566970337,0.3999149744
44,3.3,91.6183389868,20.0495999472,0.9141830681,19.8087318087,6.76612624,0.3085088013
45,3.3,74.5078740157,22.9469050477,1.1756055582,21.842519685,8.26505644,0.4234316684
46,3.3,87.2752941176,19.2617139661,0.9343303672,24.0282352941,8.0999144769,0.3929035641
50,3.3,96.4568764569,12.7643610329,0.5737153635,16.997979798,6.1386337406,0.2759110682
55,3.3,84.8592803705,21.8642747832,1.0918497789,25.6059850374,8.8252281817,0.4407108644
56,3.3,72.5691508636,25.1901701418,1.1414755678,16.8459958932,6.6371875139,0.300759675
57,3.3,63.1359381359,15.2519816226,0.9230919206,40.9340659341,10.7015477958,0.6476871368
58,3.3,79.1525423729,20.0235216705,1.0642381696,28.9943502825,9.0631788584,0.4817025215
59,3.3,78.3539422949,16.1420592251,0.8926579149,30.4097859327,8.658150724,0.4787968291
60,3.3,84.3352883675,12.2383863231,0.6737009943,35.4242424242,8.0634991391,0.4438810186
62,3.3,75.6693333333,19.4170370093,1.0026914796,23.0266666667,8.258447527,0.4264643965
63,3.3,81.173594132,17.8510909863,0.8826796407,22.6234718826,8.0131332709,0.3962239396
65,3.3,93.2512901945,16.7864643748,0.7843799685,16.8253275109,6.4659042267,0.3021318629
66,3.3,82.5657281372,12.4903078172,0.6714831082,32.6791907514,7.5504833083,0.4059164974
67,3.3,91.0156782549,18.4392116381,0.8338499738,18.1779141104,6.8345210408,0.3090677249
